time,raw_data
1.509,49.735
2.8402,48.95
4.2738,48.131
5.861,48.004
7.4482,48.698
9.0354,48.312
10.6738,49.542
12.261,48.467
13.8482,47.636
15.4354,48.994
17.0738,48.442
18.661,48.771
20.2482,48.895
21.8354,49.109
23.4226,51.695
25.061,52.801
26.6482,53.916
28.2354,54.976
29.8738,55.653
31.461,56.738
33.0482,56.545
34.6354,56.845
36.2738,58.368
37.861,56.929
39.4482,58.451
41.0354,58.253
42.6738,59.993
44.261,59.828
45.8482,59.253
47.4866,59.294
49.0738,60.223
50.661,59.525
52.2482,59.891
53.8354,60.97
55.4738,59.982
57.061,61.169
58.6482,60.602
60.2866,61.805
61.8738,62.431
63.461,62.195
65.0482,62.13
66.6866,61.575
68.2738,61.932
69.861,63.377
71.4482,62.302
73.0354,62.512
74.6738,62.105
76.261,62.553
77.8994,61.801
79.4354,62.604
81.0738,61.601
82.661,62.986
84.2482,63.527
85.8354,62.307
87.4738,64.032
89.061,63.874
90.6482,63.682
92.2866,62.867
93.8738,64.07
95.461,63.42
97.0482,63.21
98.6866,63.164
100.2738,63.491
101.861,63.167
103.4482,63.719
105.0866,63.218
106.6738,63.053
108.261,62.745
109.8994,63.294
111.4866,63.266
113.0738,62.813
114.661,63.332
116.2482,62.799
117.8866,62.929
119.4738,62.61
121.061,62.193
