time,raw_data
1.8184,53.829
3.1496,53.013
4.5832,54.186
6.1704,54.259
7.7576,53.616
9.396,53.572
10.9832,54.55
12.5704,53.837
14.1576,54.467
15.796,54.591
17.3832,54.173
18.9704,54.29
20.5576,54.318
22.196,53.739
23.7832,54.6
25.3704,57.889
27.0088,56.957
28.5448,59.206
30.1832,59.347
31.7704,61.28
33.3576,58.745
34.9448,60.903
36.5832,59.979
38.1704,60.61
39.7576,60.349
41.3448,59.087
42.9832,59.808
44.5704,60.307
46.1576,59.99
47.796,60.339
49.3832,59.828
50.9704,59.34
52.5576,59.56
54.196,59.307
55.7832,58.505
57.4216,58.454
58.9576,58.198
60.596,60.028
62.1832,58.694
63.7704,58.204
65.3576,57.803
66.996,58.413
68.5832,58.258
70.2216,58.275
71.7576,57.265
73.396,57.92
74.9832,57.13
76.5704,57.103
78.2088,57.452
79.796,58.329
81.3832,57.441
82.9704,56.701
84.6088,58.174
86.196,57.498
87.7832,57.488
89.3704,57.179
90.9576,56.532
92.596,57.422
94.1832,57.662
95.7704,56.291
97.3576,56.635
98.996,56.939
100.5832,57.06
102.1704,56.987
103.8088,55.848
105.396,56.186
106.9832,56.833
108.5704,54.539
110.1576,56.084
111.796,56.582
113.3832,56.492
115.0216,56.208
116.6088,56.986
118.196,56.461
119.7832,55.301
121.3704,56.589
