time,raw_data
1.8162,48.731
3.1474,48.857
4.581,49.484
6.1682,50.2
7.7554,48.659
9.3426,50.144
10.9298,49.748
12.5682,51.182
14.1554,49.736
15.7426,49.638
17.381,49.38
18.9682,50.41
20.5554,49.998
22.1938,49.891
23.7298,52.446
25.3682,53.878
26.9554,55.303
28.5426,55.768
30.1298,57.817
31.7682,56.457
33.3554,56.842
34.9426,57.648
36.581,58.293
38.1682,57.544
39.7554,59.568
41.3426,57.28
42.981,58.177
44.5682,58.337
46.1554,58.462
47.7938,58.179
49.381,57.285
50.9682,58.226
52.5554,56.773
54.1426,57.438
55.781,56.779
57.3682,57.154
58.9554,56.551
60.5426,55.948
62.181,56.374
63.7682,56.144
65.3554,56.17
66.9938,56.537
68.581,55.939
70.1682,56.819
71.7554,56.232
73.3938,56.653
74.981,56.363
76.5682,55.202
78.2066,56.217
79.7426,55.765
81.381,54.633
82.9682,55.629
84.5554,55.038
86.1938,55.372
87.781,55.267
89.3682,55.19
90.9554,55.56
92.5938,54.865
94.181,53.963
95.7682,55.071
97.3554,54.143
98.9938,53.683
100.581,55.139
102.1682,54.141
103.7554,53.848
105.3938,53.579
106.981,53.983
108.5682,55.201
110.2066,54.454
111.7426,54.446
113.381,53.06
114.9682,54.499
116.6066,54.822
118.1938,53.517
119.781,53.994
121.3682,53.667
