time,raw_data
1.3436,55.441
2.6748,55.222
4.0572,54.826
5.6956,55.24
7.2828,54.495
8.87,55.068
10.4572,54.117
12.0956,54.934
13.6828,54.294
15.3212,54.563
16.8572,53.849
18.4956,54.988
20.0828,55.334
21.67,54.904
23.3084,57.117
24.8956,58.898
26.4828,59.334
28.07,61.352
29.7084,61.496
31.2956,62.468
32.8828,62.887
34.47,62.96
36.1084,62.921
37.6956,62.549
39.2828,62.889
40.87,62.571
42.5084,62.735
44.0956,62.724
45.6828,62.102
47.27,62.51
48.9084,62.096
50.4956,62.59
52.0828,62.358
53.7212,61.894
55.3084,61.221
56.8956,61.245
58.4828,60.379
60.07,61.455
61.7084,60.133
63.2956,61.149
64.8828,58.86
66.47,60.155
68.1084,61.042
69.6956,60.425
71.2828,60.542
72.87,59.897
74.5084,58.921
76.0956,61.09
77.6828,60.247
79.27,59.123
80.9084,60.281
82.4956,59.944
84.0828,59.113
85.7212,59.414
87.3084,58.993
88.8956,58.994
90.4828,59.089
92.1212,58.701
93.7084,59.344
95.2956,59.46
96.8828,60.099
98.47,57.946
100.1084,58.67
101.6956,59.107
103.2828,58.691
104.9212,58.605
106.5084,58.204
108.0956,58.966
109.6828,58.339
111.3212,59.27
112.9084,58.536
114.4956,58.337
116.0828,58.1
117.7212,58.668
119.3084,58.519
120.8956,58.359
