time,raw_data
1.0364,62.899
2.3676,63.009
3.8012,63.037
5.3884,64.162
6.9756,62.208
8.5628,63.597
10.2012,63.312
11.7884,62.999
13.3756,63.761
14.9628,62.899
16.55,62.811
18.1884,64.282
19.7756,63.667
21.414,63.343
23.0012,65.587
24.5884,65.089
26.1756,67.024
27.7628,68.251
29.4012,68.411
30.9884,69.653
32.5756,69.024
34.1628,69.202
35.8012,69.343
37.3884,68.92
38.9756,68.957
40.614,67.515
42.2012,68.61
43.7884,69.414
45.3756,68.395
47.014,68.667
48.6012,68.057
50.1884,68.235
51.7756,67.956
53.3628,69.054
55.0012,68.158
56.5884,66.965
58.1756,67.919
59.7628,67.86
61.4012,67.692
62.9884,66.846
64.5756,66.517
66.1628,66.807
67.8012,66.59
69.3884,67.239
70.9756,67.424
72.5628,67.488
74.2012,66.399
75.7884,65.63
77.3756,67.188
79.014,66.118
80.6012,66.548
82.1884,66.99
83.7756,66.437
85.414,66.387
87.0012,66.468
88.5884,65.661
90.1756,66.138
91.814,66.545
93.4012,66.26
94.9884,65.3
96.5756,65.827
98.1628,65.799
99.8012,66.116
101.3884,65.552
102.9756,65.479
104.5628,65.042
106.2012,66.585
107.7884,65.483
109.3756,66.163
111.014,65.323
112.6012,65.385
114.1884,66.097
115.7756,65.646
117.414,65.508
119.0012,65.052
120.5884,65.817
