time,raw_data
1.6558,52.827
2.987,52.05
4.4206,52.693
6.0078,53.101
7.595,52.474
9.1822,51.974
10.7694,53.096
12.4078,51.738
13.995,52.364
15.5822,52.427
17.2206,52.472
18.8078,52.491
20.395,51.961
22.0334,52.854
23.5694,55.148
25.2078,56.568
26.795,56.725
28.3822,57.697
30.0206,59.259
31.6078,61.193
33.195,61.073
34.7822,61.108
36.4206,61.854
38.0078,62.513
39.595,61.311
41.1822,61.691
42.8206,61.341
44.4078,62.668
45.995,61.776
47.5822,63.154
49.1694,62.412
50.8078,63.386
52.395,63.075
53.9822,63.582
55.6206,63.327
57.2078,63.466
58.795,63.711
60.4334,63.668
62.0206,62.645
63.6078,64.26
65.195,64.605
66.7822,64.095
68.4206,62.834
70.0078,63.366
71.595,64.088
73.2334,64.575
74.8206,64.319
76.4078,63.879
77.995,63.511
79.5822,64.188
81.2206,64.844
82.8078,65.035
84.395,63.978
85.9822,64.733
87.6206,64.917
89.2078,65.107
90.795,64.71
92.3822,64.206
94.0206,64.139
95.6078,64.833
97.195,64.843
98.8334,65.294
100.4206,63.716
102.0078,64.383
103.6462,62.976
105.2334,63.288
106.8206,64.561
108.4078,64.564
109.995,64.277
111.6334,64.125
113.2206,65.107
114.8078,64.209
116.395,63.5
118.0334,62.858
119.6206,63.773
121.2078,63.971
