time,raw_data
1.0428,55.57
2.374,54.703
3.7564,56.101
5.3948,55.768
6.982,55.346
8.5692,55.094
10.2076,54.753
11.7948,55.34
13.382,54.315
14.9692,54.865
16.6076,55.023
18.1948,54.811
19.782,55.251
21.4204,55.135
23.0076,56.556
24.5948,57.956
26.182,59.022
27.8204,60.377
29.4076,60.524
30.9948,62.094
32.582,62.762
34.1692,63.349
35.8076,63.256
37.3948,62.133
38.982,62.271
40.6204,62.689
42.2076,62.586
43.7948,61.802
45.382,62.505
47.0204,61.654
48.6076,62.24
50.1948,61.624
51.782,62.243
53.3692,61.04
55.0076,61.578
56.5948,61.186
58.182,61.619
59.7692,61.49
61.4076,59.713
62.9948,60.719
64.582,59.841
66.2204,60.244
67.8076,60.146
69.3948,59.856
70.982,59.365
72.6204,57.939
74.2076,59.655
75.7948,59.562
77.382,59.554
79.0204,59.018
80.6076,58.965
82.1948,58.243
83.8332,59.24
85.4204,57.926
87.0076,58.997
88.5948,59.226
90.182,58.251
91.8204,58.671
93.4076,59.125
94.9948,58.615
96.582,57.931
98.2204,58.837
99.8076,57.349
101.3948,56.957
102.982,58.405
104.6204,58.7
106.2076,57.139
107.7948,57.985
109.4332,58.681
111.0204,57.862
112.6076,57.313
114.1948,57.388
115.8332,57.597
117.4204,57.584
119.0076,56.325
120.5948,56.594
