time,raw_data
1.4868,55.455
2.818,53.796
4.2516,55.228
5.8388,54.317
7.426,55.573
9.0132,54.849
10.6516,54.767
12.2388,55.115
13.826,55.492
15.4132,55.186
17.0516,56.361
18.6388,55.394
20.226,55.357
21.8132,54.386
23.4516,56.576
25.0388,58.371
26.626,61.287
28.2132,61.959
29.8516,61.71
31.4388,62.582
33.026,64.341
34.6644,65.726
36.2516,63.364
37.8388,64.388
39.426,65.485
41.0644,63.765
42.6516,62.637
44.2388,63.794
45.826,63.808
47.4644,63.876
49.0516,61.279
50.6388,61.754
52.2772,62.766
53.8132,62.345
55.4516,61.961
57.0388,62.222
58.626,60.683
60.2644,61.698
61.8516,60.611
63.4388,60.534
65.0772,60.062
66.6644,60.248
68.2516,60.002
69.8388,60.399
71.426,59.911
73.0644,60.238
74.6516,59.886
76.2388,59.321
77.8772,59.16
79.4644,58.754
81.0516,59.803
82.6388,59.266
84.2772,59.404
85.8644,58.278
87.4516,58.85
89.0388,58.829
90.626,59.78
92.2644,59.258
93.8516,58.009
95.49,58.161
97.0772,59.001
98.6644,58.757
100.2516,57.784
101.8388,58.804
103.4772,58.277
105.0644,58.977
106.6516,58.034
108.2388,57.694
109.8772,57.804
111.4644,59.232
113.0516,58.867
114.6388,58.074
116.2772,57.756
117.8644,58.079
119.4516,58.579
121.09,58.831
