time,raw_data
1.6648,54.597
2.996,53.583
4.4296,53.554
6.0168,54.011
7.604,53.952
9.2424,53.927
10.8296,54.868
12.4168,54.331
14.004,53.455
15.6424,54.079
17.2296,54.154
18.8168,53.82
20.404,53.942
22.0424,54.982
23.6296,56.346
25.2168,55.987
26.804,59.365
28.3912,59.323
30.0296,60.853
31.6168,63.306
33.204,62.547
34.7912,63.463
36.4296,63.705
38.0168,63.162
39.604,64.172
41.1912,64.02
42.8296,62.915
44.4168,63.805
46.004,63.719
47.6424,62.76
49.2296,62.691
50.8168,61.487
52.404,62.324
54.0424,61.723
55.6296,61.824
57.268,61.702
58.8552,61.796
60.4424,59.928
62.0296,61.127
63.6168,61.071
65.204,60.036
66.8424,60.281
68.4296,59.606
70.0168,60.586
71.604,59.728
73.2424,59.526
74.8296,58.664
76.468,59.717
78.0552,59.055
79.6424,59.173
81.2296,58.771
82.8168,58.776
84.404,58.398
86.0424,58.581
87.6296,59.583
89.2168,58.993
90.804,57.902
92.4424,58.795
94.0296,57.674
95.6168,59.178
97.204,59.065
98.8424,58.278
100.4296,57.648
102.0168,58.056
103.604,57.592
105.2424,58.834
106.8296,56.955
108.4168,57.656
110.0552,57.059
111.6424,56.79
113.2296,56.804
114.868,57.783
116.404,56.956
118.0424,56.81
119.6296,57.375
121.2168,56.892
