time,raw_data
1.2058,56.049
2.537,56.901
3.9194,55.936
5.5578,55.833
7.145,55.106
8.7322,56.116
10.3706,56.518
11.9578,56.02
13.545,56.511
15.1322,55.413
16.7706,55.521
18.3578,56.021
19.945,56.317
21.5834,56.983
23.1706,57.972
24.7578,59.989
26.345,61.945
27.9834,62.53
29.5706,63.823
31.1578,64.156
32.745,65.556
34.3322,67.735
35.9706,65.857
37.5578,67.393
39.145,66.606
40.7834,65.776
42.3706,66.522
43.9578,66.368
45.545,65.002
47.1322,66.146
48.7706,65.299
50.3578,65.068
51.945,65.851
53.5834,64.937
55.1706,65.052
56.7578,65.671
58.345,64.396
59.9834,64.566
61.5706,64.52
63.1578,64.039
64.745,65.264
66.3834,63.927
67.9706,64.136
69.5578,63.182
71.145,63.364
72.7834,63.392
74.3706,64.269
75.9578,63.855
77.545,63.36
79.1322,63.102
80.7706,62.986
82.3578,62.837
83.9962,63.31
85.5834,62.148
87.1706,62.988
88.7578,61.774
90.345,62.27
91.9834,62.021
93.5706,61.745
95.1578,61.422
96.7962,61.94
98.3834,61.939
99.9706,61.812
101.5578,62.626
103.1962,62.118
104.7834,60.914
106.3706,59.755
107.9578,61.016
109.545,60.906
111.1834,61.137
112.7706,60.297
114.3578,60.663
115.9962,60.566
117.5834,61.511
119.1706,60.44
120.7578,60.389
