time,raw_data
0.8878,54.592
2.219,54.034
3.6526,52.98
5.2398,54.617
6.827,54.837
8.4142,53.536
10.0526,54.111
11.6398,54.769
13.227,52.97
14.8654,54.045
16.4526,53.737
18.0398,54.102
19.627,53.811
21.2142,53.966
22.8014,55.018
24.4398,56.872
26.027,58.881
27.6654,61.141
29.2526,65.343
30.8398,70.474
32.427,76.083
34.0142,81.531
35.6526,88.105
37.2398,92.212
38.827,95.048
40.4142,99.204
42.0526,102.96
43.6398,104.223
45.227,108.449
46.8654,109.242
48.4526,111.66
50.0398,110.994
51.627,111.152
53.2142,111.508
54.8526,110.845
56.4398,112.875
58.027,111.475
59.6654,112.945
61.2526,112.325
62.8398,113.678
64.427,112.702
66.0142,113.815
67.6526,113.013
69.2398,113.306
70.827,110.613
72.4654,110.79
74.0526,109.599
75.6398,109.809
77.227,111.559
78.8654,109.336
80.4526,108.347
82.0398,108.297
83.627,107.224
85.2142,107.225
86.8526,107.006
88.4398,105.328
90.027,106.167
91.6142,106.41
93.2526,105.828
94.8398,106.131
96.427,104.806
98.0654,103.189
99.6526,102.763
101.2398,103.654
102.8782,103.264
104.4654,102.25
106.0526,100.886
107.6398,102.442
109.227,99.696
110.8654,100.069
112.4526,100.815
114.0398,99.338
115.627,99.227
117.2654,99.742
118.8526,99.787
120.4398,99.199
