time,raw_data
1.513,52.376
2.8442,51.564
4.2266,51.634
5.865,51.65
7.4522,52.395
9.0394,52.57
10.6778,51.134
12.265,50.807
13.8522,52.339
15.4394,52.173
17.0778,52.566
18.665,52.604
20.2522,51.356
21.8906,51.862
23.4778,53.121
25.065,55.09
26.6522,56.906
28.2906,57.511
29.8778,58.284
31.465,60.2
33.0522,59.664
34.6394,60.154
36.2778,61.229
37.865,60.588
39.4522,62.097
41.0906,60.954
42.6778,61.371
44.265,61.831
45.8522,62.716
47.4394,61.271
49.0778,60.646
50.665,60.462
52.2522,61.328
53.8394,60.221
55.4778,60.814
57.1162,59.308
58.6522,59.909
60.2906,60.201
61.8778,59.709
63.465,59.175
65.0522,59.062
66.6394,58.832
68.2778,58.416
69.865,57.541
71.4522,57.125
73.0906,58.197
74.6778,56.787
76.265,58.872
77.8522,58.558
79.4906,57.44
81.0778,57.486
82.665,57.168
84.2522,56.319
85.8906,57.594
87.4778,56.965
89.065,56.955
90.6522,56.975
92.2906,55.959
93.8778,56.698
95.465,55.529
97.0522,55.833
98.6906,56.256
100.2778,56.673
101.865,55.839
103.5034,55.935
105.0906,55.57
106.6778,55.374
108.265,55.967
109.8522,55.762
111.4906,55.828
113.0778,55.977
114.665,54.794
116.2522,54.876
117.8906,55.964
119.4778,55.58
121.065,55.731
