time,raw_data
1.0414,57.776
2.3726,57.036
3.8062,58.037
5.3934,57.608
6.9806,56.944
8.5678,56.432
10.155,57.538
11.7934,56.332
13.3806,57.493
14.9678,56.762
16.6062,56.914
18.1934,56.734
19.7806,57.351
21.419,57.148
23.0062,59.667
24.5934,60.132
26.1806,63.402
27.7678,65.373
29.4062,67.249
30.9934,71.706
32.5806,74.869
34.1678,79.575
35.8062,82.736
37.3934,85.633
38.9806,90.47
40.5678,93.962
42.2062,95.005
43.7934,97.844
45.3806,100.361
46.9678,103.538
48.6062,102.8
50.1934,103.276
51.7806,105.458
53.3678,105.988
55.0062,107.144
56.5934,107.476
58.1806,106.378
59.819,106.452
61.4062,107.935
62.9934,108.243
64.5806,107.536
66.1678,107.573
67.8062,107.558
69.3934,107.236
70.9806,106.424
72.619,107.21
74.2062,106.34
75.7934,106.693
77.3806,106.519
78.9678,104.919
80.6062,104.886
82.1934,104.784
83.7806,103.659
85.3678,102.549
87.0062,103.188
88.5934,103.782
90.1806,102.292
91.7678,102.575
93.4062,100.924
94.9934,102.476
96.5806,100.974
98.219,100.192
99.8062,100.163
101.3934,99.494
103.0318,100.12
104.619,99.072
106.2062,98.796
107.7934,98.444
109.3806,96.812
111.019,98.197
112.6062,97.734
114.1934,96.86
115.7806,96.776
117.419,96.07
119.0062,95.288
120.5934,96.441
