time,raw_data
1.6508,54.418
2.982,54.286
4.3644,54.428
6.0028,53.717
7.59,53.68
9.1772,54.953
10.8156,53.411
12.4028,53.644
13.99,53.911
15.6284,53.598
17.1644,53.869
18.8028,54.502
20.39,54.177
21.9772,53.169
23.6156,56.862
25.2028,57.725
26.79,58.263
28.4284,60.81
30.0156,60.336
31.6028,61.835
33.19,62.211
34.7772,62.334
36.4156,61.281
38.0028,62.473
39.59,61.929
41.2284,62.453
42.8156,61.771
44.4028,61.961
45.99,61.222
47.6284,61.961
49.2156,61.036
50.8028,59.809
52.39,60.693
54.0284,60.764
55.5644,60.079
57.2028,59.903
58.79,59.947
60.3772,60.127
62.0156,58.526
63.6028,59.628
65.19,60.7
66.7772,59.921
68.4156,59.676
70.0028,58.539
71.59,60.633
73.1772,58.277
74.8156,60.118
76.4028,57.902
78.0412,58.554
79.6284,59.045
81.2156,58.296
82.8028,57.936
84.39,58.937
86.0284,58.62
87.6156,58.493
89.2028,58.076
90.79,58.802
92.4284,58.712
94.0156,57.978
95.6028,58.432
97.19,57.42
98.8284,57.545
100.4156,58.522
102.0028,57.751
103.59,57.177
105.2284,58.838
106.8156,57.789
108.4028,57.153
109.99,57.004
111.6284,57.675
113.2156,59.158
114.8028,56.736
116.39,56.879
118.0284,56.667
119.6156,56.624
121.2028,56.532
