time,raw_data
0.7432,60.996
2.0744,60.253
3.508,59.884
5.0952,59.405
6.6824,60.668
8.3208,60.267
9.908,60.788
11.4952,61.474
13.0824,61.724
14.7208,60.482
16.308,60.563
17.8952,61.435
19.4824,61.068
21.1208,60.093
22.708,62.013
24.2952,62.768
25.8824,66.66
27.5208,66.122
29.108,67.737
30.6952,69.134
32.2824,68.611
33.9208,69.817
35.508,68.759
37.0952,70.146
38.6824,70.437
40.2696,69.762
41.908,69.259
43.4952,69.342
45.0824,70.05
46.7208,68.633
48.308,69.261
49.8952,67.561
51.4824,68.551
53.1208,68.32
54.708,67.314
56.2952,67.621
57.8824,67.146
59.5208,66.906
61.108,66.977
62.6952,67.834
64.3336,66.777
65.9208,65.556
67.508,67.118
69.0952,65.692
70.6824,66.14
72.3208,65.753
73.908,65.45
75.4952,65.524
77.0824,65.089
78.7208,65.162
80.308,65.973
81.9464,64.979
83.5336,64.488
85.1208,65.419
86.708,64.22
88.2952,65.139
89.8824,63.639
91.5208,64.884
93.108,64.91
94.6952,65.02
96.2824,64.335
97.9208,64.92
99.508,65.874
101.0952,64.64
102.7336,63.545
104.3208,63.41
105.908,64.163
107.4952,65.752
109.1336,64.239
110.7208,63.913
112.308,64.14
113.8952,63.75
115.5336,64.58
117.1208,64.077
118.708,63.611
120.2952,64.757
