time,raw_data
1.6572,62.969
2.9884,62.821
4.3708,62.108
6.0092,63.197
7.5964,63.598
9.2348,63.483
10.822,63.906
12.4092,63.883
13.9964,64.034
15.5836,64.197
17.222,63.272
18.8092,63.689
20.3964,62.518
22.0348,62.808
23.622,64.647
25.2092,65.628
26.7964,66.33
28.4348,67.609
30.022,68.805
31.6092,70.421
33.1964,70.543
34.7836,71.177
36.422,72.104
38.0092,71.346
39.5964,71.966
41.2348,70.606
42.822,71.023
44.4092,71.134
45.9964,70.752
47.6348,70.265
49.222,71.428
50.8092,70.504
52.3964,70.938
53.9836,71.342
55.622,71.101
57.2092,69.965
58.7964,70.35
60.3836,70.232
62.022,69.863
63.6092,69.69
65.1964,68.951
66.8348,69.238
68.422,68.881
70.0092,69.129
71.6476,68.079
73.2348,68.761
74.822,68.243
76.4092,68.074
77.9964,67.726
79.5836,67.842
81.222,68.979
82.8604,67.989
84.4476,68.184
86.0348,67.04
87.622,67.606
89.2092,67.107
90.7964,68.16
92.3836,66.913
94.022,67.291
95.6092,67.307
97.1964,67.391
98.8348,65.976
100.422,66.573
102.0092,65.613
103.5964,66.811
105.2348,65.669
106.822,65.743
108.4092,66.371
110.0476,66.094
111.6348,66.473
113.222,66.09
114.8092,65.946
116.4476,65.886
118.0348,66.39
119.622,65.727
121.2092,65.401
