time,raw_data
1.19,70.362
2.5212,69.997
3.9036,69.283
5.542,68.881
7.1292,69.306
8.7164,70.119
10.3548,69.271
11.942,70.183
13.5292,69.379
15.1676,69.129
16.7036,69.514
18.342,69.783
19.9292,70.02
21.5164,69.472
23.1548,71.729
24.742,72.983
26.3292,74.312
27.9676,74.33
29.5548,77.376
31.142,78.671
32.7292,77.623
34.3164,78.321
35.9548,78.537
37.542,78.61
39.1292,77.867
40.7164,78.136
42.3548,78.239
43.942,79.316
45.5292,77.584
47.1676,78.089
48.7548,78.059
50.342,77.735
51.9292,77.04
53.5164,76.91
55.1548,75.693
56.742,76.955
58.3292,76.582
59.9164,77.227
61.5548,75.34
63.142,75.92
64.7292,75.785
66.3164,75.26
67.9548,75.009
69.542,75.275
71.1292,75.288
72.7164,74.738
74.3548,75.253
75.942,74.811
77.5292,73.444
79.1676,74.097
80.7548,74.48
82.342,74.193
83.9292,73.064
85.5676,73.568
87.1548,73.186
88.742,73.474
90.3292,73.735
91.9676,73.965
93.5548,73.205
95.142,73.019
96.7292,74.835
98.3164,73.894
99.9548,74.471
101.542,72.81
103.1292,73.309
104.7676,73.434
106.3548,74.167
107.942,72.559
109.5292,72.497
111.1676,73.895
112.7548,73.387
114.342,72.771
115.9292,72.735
117.5676,72.066
119.1548,71.824
120.742,71.784
