time,raw_data
1.3576,55.327
2.6888,55.156
4.1224,55.319
5.7096,55.446
7.2968,55.148
8.9352,55.384
10.5224,54.275
12.1096,54.774
13.6968,54.743
15.3352,55.596
16.9224,55.153
18.5096,54.612
20.0968,55.401
21.7352,54.689
23.3224,57.003
24.9096,58.65
26.4968,60.168
28.1352,61.113
29.7224,62.234
31.3096,62.825
32.8968,63.881
34.5352,62.31
36.1224,63.426
37.7096,63.628
39.2968,64.575
40.884,64.042
42.5224,62.647
44.1096,63.497
45.6968,62.671
47.3352,60.841
48.9224,61.879
50.5096,62.026
52.0968,61.676
53.7352,61.101
55.3224,59.992
56.9608,61.389
58.548,61.219
60.1352,60.413
61.7224,60.667
63.3096,60.294
64.948,60.442
66.5352,60.061
68.1224,59.678
69.7096,60.794
71.2968,60.005
72.9352,59.323
74.5224,59.095
76.1096,59.368
77.748,59.233
79.3352,58.828
80.9224,59.878
82.5096,59.536
84.0968,58.842
85.7352,59.243
87.3224,59.174
88.9096,58.684
90.4968,58.366
92.1352,58.587
93.7224,57.797
95.3096,58.684
96.8968,58.692
98.5352,57.971
100.1224,58.226
101.7096,58.84
103.348,58.312
104.9352,58.087
106.5224,57.964
108.1096,58.667
109.748,57.987
111.3352,56.964
112.9224,58.257
114.5096,58.74
116.0968,58.396
117.7352,57.14
119.3224,57.894
120.9096,57.198
