time,raw_data
1.0438,52.938
2.375,53.208
3.7574,53.076
5.3958,53.733
6.983,53.477
8.5702,53.191
10.2086,53.553
11.7958,53.828
13.383,53.124
14.9702,53.451
16.6086,53.96
18.1958,54.22
19.783,54.414
21.4214,52.974
23.0086,56.634
24.5958,56.494
26.183,59.131
27.8214,60.988
29.4086,61.692
30.9958,61.221
32.583,61.883
34.2214,62.295
35.8086,61.743
37.3958,61.617
38.983,62.186
40.5702,61.74
42.2086,60.221
43.7958,60.732
45.383,61.579
46.9702,60.779
48.6086,60.134
50.1958,61.074
51.783,60.346
53.3702,60.433
55.0086,61.148
56.5958,60.423
58.183,59.619
59.7702,59.045
61.4086,59.998
62.9958,58.851
64.583,58.59
66.2214,58.145
67.8086,59.465
69.3958,59.044
70.983,59.77
72.6214,59.142
74.2086,59.917
75.7958,58.508
77.383,58.092
79.0214,58.576
80.6086,59.145
82.1958,57.827
83.783,58.478
85.4214,57.454
87.0086,58.469
88.5958,58.163
90.183,58.208
91.7702,58.133
93.4086,58.782
94.9958,58.258
96.583,59.049
98.2214,57.238
99.8086,57.109
101.3958,57.664
103.0342,58.981
104.6214,57.007
106.2086,57.818
107.7958,57.591
109.383,57.546
111.0214,57.273
112.6086,57.663
114.1958,56.745
115.783,57.235
117.4214,57.582
119.0086,57.428
120.5958,57.342
