time,raw_data
1.037,47.779
2.3682,47.786
3.8018,47.085
5.389,47.524
6.9762,47.895
8.6146,47.369
10.2018,48.31
11.789,47.96
13.3762,47.615
15.0146,47.208
16.6018,48.088
18.189,47.414
19.7762,47.033
21.4146,48.872
23.0018,47.866
24.589,48.001
26.1762,48.887
27.8146,49.564
29.4018,49.662
30.989,49.918
32.5762,50.179
34.2146,49.341
35.8018,50.165
37.389,49.412
38.9762,49.937
40.6146,49.949
42.2018,49.386
43.789,49.951
45.4274,49.609
47.0146,49.455
48.6018,49.626
50.189,49.718
51.7762,48.725
53.4146,48.896
55.0018,49.279
56.589,49.755
58.1762,49.128
59.8146,48.876
61.4018,49.295
62.989,49.397
64.6274,48.438
66.2146,47.942
67.8018,48.538
69.4402,49.167
70.9762,48.41
72.6146,47.914
74.2018,48.434
75.789,48.809
77.4274,48.953
79.0146,47.37
80.6018,49.008
82.189,47.806
83.8274,48.427
85.4146,49.095
87.0018,48.171
88.589,48.868
90.2274,48.414
91.8146,48.52
93.4018,49.007
94.989,47.695
96.6274,48.929
98.2146,47.832
99.8018,47.494
101.389,48.498
103.0274,47.619
104.6146,48.14
106.2018,48.642
107.789,48.365
109.4274,48.261
111.0146,48.507
112.6018,48.028
114.189,48.441
115.8274,48.663
117.4146,47.364
119.0018,48.151
120.589,47.374
