time,raw_data
0.997,50.551
2.3794,50.956
3.813,50.912
5.4002,50.41
6.9874,49.915
8.5746,51.798
10.213,50.83
11.8002,51.303
13.3874,51.301
14.9746,50.501
16.613,51.353
18.2002,51.542
19.7874,50.143
21.3746,51.587
22.9618,52.854
24.6002,53.697
26.1874,55.998
27.8258,58.417
29.413,59.461
31.0002,62.558
32.5874,65.15
34.1746,69.022
35.813,71.237
37.4002,75.13
38.9874,78.648
40.5746,82.085
42.213,84.263
43.8002,86.853
45.3874,88.365
47.0258,90.874
48.613,91.954
50.2002,92.734
51.7874,93.485
53.3746,94.823
55.013,95.076
56.6002,94.304
58.1874,95.909
59.8258,95.985
61.413,96.153
63.0002,96.368
64.5874,96.371
66.2258,96.187
67.813,96.79
69.4002,96.558
70.9874,98.998
72.5746,96.769
74.213,97.399
75.8002,95.21
77.4386,96.314
79.0258,97.949
80.613,96.59
82.2002,96.515
83.7874,94.851
85.4258,95.509
87.013,94.398
88.6002,95.701
90.1874,94.958
91.8258,94.324
93.413,93.213
95.0002,94.12
96.5874,93.372
98.2258,92.631
99.813,93.089
101.4002,92.135
102.9874,92.367
104.6258,92.512
106.213,91.684
107.8002,92.14
109.3874,90.379
111.0258,90.485
112.613,90.72
114.2002,90.791
115.7874,90.154
117.4258,90.434
119.013,89.696
120.6002,88.568
