time,raw_data
0.7342,58.784
2.0654,59.965
3.499,59.846
5.0862,59.772
6.6734,59.906
8.2606,58.986
9.899,58.376
11.4862,60.283
13.0734,59.924
14.6606,58.724
16.299,59.739
17.8862,59.466
19.4734,59.457
21.0606,58.221
22.699,60.536
24.2862,62.711
25.8734,65.67
27.4606,71.83
29.099,79.755
30.6862,85.708
32.2734,94.975
33.8606,103.487
35.499,110.613
37.0862,115.218
38.6734,120.744
40.2606,123.664
41.899,126.586
43.4862,128.417
45.0734,129.668
46.7118,130.024
48.299,132.981
49.8862,133.146
51.4734,132.594
53.0606,132.165
54.699,133.527
56.2862,133.525
57.8734,134.653
59.5118,133.147
61.099,132.142
62.6862,132.048
64.2734,133.126
65.8606,130.438
67.499,132.561
69.0862,131.192
70.6734,130.699
72.2606,130.534
73.899,130.526
75.4862,128.898
77.0734,129.36
78.7118,128.073
80.299,127.724
81.8862,128.894
83.4734,127.463
85.0606,126.736
86.699,125.571
88.2862,123.929
89.8734,124.5
91.4606,124.707
93.099,123.669
94.6862,123.339
96.2734,123.116
97.9118,124.186
99.499,121.267
101.0862,122.828
102.6734,121.836
104.3118,121.52
105.899,120.69
107.4862,121.029
109.0734,119.853
110.7118,119.169
112.299,117.259
113.8862,118.788
115.4734,118.951
117.1118,118.6
118.699,115.142
120.2862,116.184
