time,raw_data
1.661,57.271
2.9922,56.368
4.4258,56.5
6.013,57.012
7.6002,56.975
9.1874,56.851
10.8258,56.697
12.413,55.494
14.0002,57.078
15.6386,57.248
17.2258,56.153
18.813,56.21
20.4002,56.892
22.0386,56.687
23.6258,58.736
25.213,61.537
26.8002,62.164
28.3874,63.276
30.0258,64.11
31.613,64.9
33.2002,64.706
34.7874,65.981
36.4258,66.038
38.013,65.615
39.6002,66.136
41.1874,65.96
42.8258,66.477
44.413,65.475
46.0002,64.96
47.6386,66.4
49.2258,65.771
50.813,65.056
52.4002,64.865
54.0386,64.501
55.6258,64.179
57.213,62.712
58.8002,64.138
60.4386,63.503
62.0258,64.973
63.613,63.198
65.2002,64.063
66.8386,63.814
68.4258,62.816
70.013,63.128
71.6002,62.946
73.1874,62.818
74.8258,61.874
76.413,61.949
78.0002,62.157
79.5874,63.069
81.2258,62.097
82.813,62.271
84.4002,62.655
86.0386,62.898
87.6258,62.055
89.213,62.964
90.8514,61.82
92.4386,61.489
94.0258,61.282
95.613,61.313
97.2002,61.885
98.8386,60.454
100.4258,61.221
102.013,61.006
103.6002,62.321
105.2386,60.787
106.8258,60.562
108.413,60.463
110.0002,61.03
111.6386,59.908
113.2258,60.388
114.813,59.825
116.4002,60.322
117.9874,59.997
119.6258,60.996
121.213,59.785
