time,raw_data
1.3442,62.962
2.6754,61.381
4.109,62.122
5.6962,62.305
7.2834,62.971
8.9218,63.177
10.509,62.802
12.0962,63.314
13.6834,62.75
15.3218,62.954
16.909,63.649
18.4962,63.184
20.0834,62.396
21.7218,63.425
23.309,64.856
24.8962,65.669
26.5346,67.371
28.1218,66.516
29.709,67.22
31.2962,68.422
32.8834,67.936
34.5218,68.727
36.109,68.117
37.6962,68.206
39.3346,68.631
40.9218,67.269
42.509,68.192
44.0962,67.797
45.6834,67.159
47.3218,67.502
48.909,66.326
50.4962,67.522
52.0834,67.224
53.7218,66.673
55.309,66.277
56.9474,67.063
58.5346,65.638
60.1218,65.83
61.709,65.507
63.2962,66.191
64.8834,65.979
66.5218,65.809
68.109,65.883
69.7474,65.76
71.2834,66.289
72.9218,65.036
74.509,64.681
76.0962,64.325
77.7346,64.881
79.3218,64.796
80.909,64.286
82.4962,64.849
84.0834,64.489
85.7218,65.318
87.309,64.696
88.8962,64.868
90.5346,64.303
92.1218,64.725
93.709,63.445
95.2962,64.899
96.8834,64.186
98.5218,63.835
100.109,64.282
101.6962,64.819
103.3346,64.054
104.9218,64.567
106.509,64.147
108.0962,64.328
109.7346,64.269
111.3218,64.161
112.909,63.772
114.4962,64.333
116.1346,64.012
117.7218,63.189
119.309,64.422
120.8962,64.197
