time,raw_data
1.4978,60.514
2.829,60.779
4.2626,59.961
5.8498,61.393
7.437,60.678
9.0754,61.752
10.6626,61.003
12.2498,61.044
13.837,61.385
15.4754,60.134
17.0626,61.04
18.6498,60.633
20.237,60.46
21.8754,60.919
23.4626,62.589
25.0498,63.032
26.6882,64.084
28.2754,64.876
29.8626,66.027
31.4498,67.876
33.037,66.783
34.6754,67.219
36.2626,66.811
37.8498,66.933
39.437,67.105
41.0754,66.541
42.6626,66.875
44.2498,66.272
45.837,66.852
47.4754,66.849
49.0626,66.804
50.6498,66.499
52.237,66.477
53.8754,65.074
55.4626,65.374
57.0498,65.494
58.637,64.405
60.2754,64.879
61.8626,64.051
63.4498,65.363
65.0882,64.813
66.6754,64.099
68.2626,63.788
69.901,63.878
71.437,63.7
73.0754,64.563
74.6626,63.658
76.2498,64.182
77.8882,64.019
79.4754,63.988
81.0626,62.692
82.6498,63.691
84.237,63.537
85.8754,62.664
87.4626,64.168
89.0498,63.962
90.6882,63.493
92.2754,62.345
93.8626,63.787
95.501,62.843
97.0882,63.075
98.6754,63.002
100.2626,62.887
101.8498,63.079
103.4882,61.529
105.0754,63.324
106.6626,62.957
108.2498,62.479
109.8882,62.843
111.4754,62.789
113.0626,62.792
114.6498,62.746
116.2882,63.047
117.8754,62.371
119.4626,63.942
121.0498,62.493
