time,raw_data
1.8146,52.379
3.1458,52.13
4.5794,52.629
6.1666,52.783
7.7538,52.213
9.341,51.945
10.9794,53.419
12.5666,52.88
14.1538,52.295
15.741,52.072
17.3794,52.58
18.9666,51.953
20.5538,52.442
22.1922,53.369
23.7794,54.872
25.3666,55.65
26.9538,58.379
28.541,59.29
30.1282,60.116
31.7666,60.259
33.3538,61.368
34.941,61.0
36.5794,61.726
38.1666,62.173
39.7538,61.559
41.341,61.044
42.9794,61.321
44.5666,62.042
46.1538,61.335
47.7922,62.325
49.3794,62.14
50.9666,60.496
52.5538,60.929
54.1922,60.279
55.7794,59.773
57.3666,59.67
58.9538,59.616
60.5922,60.372
62.1794,59.677
63.7666,59.612
65.3538,59.421
66.9922,59.902
68.5794,59.68
70.1666,59.161
71.805,58.918
73.341,57.669
74.9794,58.618
76.5666,58.486
78.1538,59.261
79.741,59.003
81.3794,57.854
82.9666,58.494
84.5538,58.711
86.1922,58.325
87.7794,58.151
89.3666,57.857
91.005,57.173
92.5922,58.052
94.1794,57.162
95.7666,58.255
97.3538,57.885
98.9922,57.482
100.5794,58.456
102.1666,57.464
103.7538,56.282
105.3922,56.81
106.9794,56.748
108.5666,55.922
110.1538,57.566
111.7922,57.267
113.3794,58.078
114.9666,56.851
116.5538,56.244
118.141,56.947
119.7794,56.768
121.3666,57.093
