time,raw_data
0.7292,64.421
2.0604,65.2
3.494,65.26
5.0812,65.874
6.6684,65.83
8.2556,65.278
9.894,65.529
11.4812,66.084
13.0684,66.063
14.7068,65.243
16.294,65.54
17.8812,65.07
19.4684,65.299
21.0556,64.644
22.694,67.453
24.2812,67.109
25.8684,67.802
27.4556,70.12
29.094,70.483
30.6812,72.349
32.2684,71.543
33.8556,72.462
35.494,72.038
37.0812,71.378
38.6684,70.954
40.2556,71.793
41.894,71.861
43.4812,71.675
45.0684,70.554
46.7068,71.017
48.294,69.858
49.8812,71.339
51.4684,70.794
53.0556,70.889
54.694,70.047
56.2812,71.116
57.8684,69.8
59.4556,70.802
61.094,70.265
62.6812,69.865
64.2684,69.676
65.8556,70.12
67.494,70.285
69.0812,69.107
70.6684,68.122
72.2556,69.629
73.894,69.94
75.4812,68.882
77.0684,69.164
78.6556,70.165
80.294,70.182
81.8812,70.081
83.4684,69.464
85.1068,69.823
86.694,69.447
88.2812,69.849
89.8684,69.094
91.5068,70.017
93.094,70.671
94.6812,68.63
96.2684,69.705
97.8556,70.779
99.494,69.948
101.0812,69.683
102.6684,69.341
104.3068,68.449
105.894,68.471
107.4812,69.748
109.0684,70.427
110.7068,68.178
112.294,71.078
113.8812,69.715
115.4684,69.998
117.1068,69.206
118.694,68.847
120.2812,68.978
