time,raw_data
0.893,56.467
2.2242,55.949
3.6578,56.859
5.245,57.799
6.8322,56.217
8.4194,56.835
10.0578,56.451
11.645,55.275
13.2322,57.17
14.8706,55.893
16.4578,56.512
18.045,55.716
19.6322,57.053
21.2706,56.398
22.8578,58.524
24.445,60.2
26.0322,61.775
27.6194,63.776
29.2578,64.476
30.845,65.386
32.4322,64.738
34.0194,66.019
35.6578,65.918
37.245,66.342
38.8322,66.154
40.4194,66.148
42.0578,66.252
43.645,67.125
45.2322,65.752
46.8706,66.848
48.4578,66.635
50.045,66.521
51.6322,65.881
53.2706,66.341
54.8578,65.451
56.445,64.763
58.0322,65.086
59.6706,65.896
61.2578,64.692
62.845,64.059
64.4322,65.982
66.0706,64.112
67.6578,63.194
69.245,64.86
70.8322,64.967
72.4194,64.369
74.0578,63.893
75.645,64.418
77.2322,63.853
78.8706,63.159
80.4578,64.429
82.045,63.341
83.6322,63.648
85.2706,63.385
86.8578,63.742
88.445,63.162
90.0322,63.992
91.6706,63.301
93.2578,63.996
94.845,63.737
96.4322,62.893
98.0706,64.289
99.6578,62.998
101.245,63.027
102.8322,63.873
104.4706,62.727
106.0578,63.154
107.645,64.393
109.2322,63.293
110.8706,63.263
112.4578,62.713
114.045,63.276
115.6322,61.98
117.2706,63.176
118.8578,62.779
120.445,62.288
