time,raw_data
0.8724,52.937
2.2036,51.665
3.6372,52.036
5.2244,52.033
6.8116,52.146
8.3988,52.598
10.0372,52.077
11.6244,51.717
13.2116,52.089
14.85,51.077
16.4372,52.398
18.0244,51.896
19.6116,51.392
21.1988,51.721
22.8372,53.711
24.4244,55.144
26.0116,57.134
27.65,57.781
29.2372,58.678
30.8244,58.605
32.4116,59.698
34.05,59.432
35.6372,59.057
37.2244,59.803
38.8116,59.799
40.45,59.626
42.0372,58.815
43.6244,58.183
45.2116,59.663
46.85,58.91
48.4372,58.448
50.0244,59.13
51.6628,58.716
53.25,57.641
54.8372,57.624
56.4244,57.006
58.0628,57.849
59.65,56.984
61.2372,57.095
62.8244,56.133
64.4628,56.711
66.05,56.325
67.6372,56.194
69.2244,56.656
70.8628,55.481
72.45,56.503
74.0372,56.305
75.6244,56.038
77.2628,55.275
78.85,54.908
80.4372,55.817
82.0244,54.935
83.6116,55.057
85.25,54.878
86.8372,56.109
88.4756,55.854
90.0628,54.918
91.65,55.085
93.2372,54.645
94.8244,56.332
96.4628,54.792
98.05,55.24
99.6372,55.391
101.2244,55.029
102.8628,54.326
104.45,54.523
106.0372,54.353
107.6244,55.758
109.2628,54.446
110.85,55.072
112.4372,55.061
114.0244,54.476
115.6628,54.434
117.25,53.972
118.8372,54.444
120.4756,54.598
