time,raw_data
0.8892,50.168
2.2204,50.876
3.6028,50.636
5.2412,51.584
6.8284,50.559
8.4668,50.962
10.054,49.896
11.6412,50.206
13.2284,49.764
14.8156,50.243
16.454,50.466
18.0412,50.44
19.6284,50.078
21.2668,51.389
22.854,50.727
24.4412,53.499
26.0284,53.399
27.6668,56.264
29.254,57.762
30.8412,57.559
32.4284,57.961
34.0156,57.846
35.654,57.989
37.2412,58.387
38.8284,57.92
40.4668,58.313
42.054,57.709
43.6412,57.11
45.2284,57.332
46.8668,56.673
48.454,57.744
50.0412,57.099
51.6284,56.445
53.2156,56.178
54.854,56.027
56.4412,55.72
58.0284,55.501
59.6156,55.863
61.254,55.937
62.8412,55.267
64.4284,55.621
66.0668,55.365
67.654,55.676
69.2412,55.121
70.8284,55.34
72.4668,55.685
74.054,54.474
75.6412,54.481
77.2284,54.778
78.8668,55.054
80.454,55.119
82.0412,54.8
83.6796,53.207
85.2668,54.336
86.854,54.217
88.4412,54.575
90.0284,53.764
91.6668,54.372
93.254,52.885
94.8412,54.25
96.4796,54.362
98.0668,54.289
99.654,53.443
101.2412,53.257
102.8284,54.014
104.4668,53.478
106.054,53.202
107.6412,53.692
109.2796,52.696
110.8668,53.541
112.454,52.89
114.0412,52.413
115.6796,53.457
117.2668,52.799
118.854,52.604
120.4412,52.393
