time,raw_data
0.7366,56.931
2.0678,56.694
3.5014,55.881
5.0886,56.859
6.6758,56.136
8.263,56.862
9.9014,56.29
11.4886,56.947
13.0758,56.162
14.663,57.014
16.3014,56.274
17.8886,57.094
19.4758,56.821
21.1142,56.423
22.7014,57.624
24.2886,59.715
25.8758,61.536
27.5142,62.205
29.1014,64.742
30.6886,64.567
32.2758,65.525
33.863,67.029
35.5014,66.573
37.0886,66.704
38.6758,66.795
40.3142,66.294
41.9014,65.969
43.4886,66.611
45.0758,66.591
46.663,66.287
48.3014,66.333
49.8886,66.555
51.4758,65.305
53.1142,65.923
54.7014,66.181
56.2886,63.98
57.8758,65.323
59.463,64.67
61.1014,64.564
62.6886,65.646
64.2758,64.913
65.863,64.346
67.5014,64.669
69.0886,64.608
70.6758,63.859
72.3142,64.321
73.9014,64.282
75.4886,64.263
77.0758,64.336
78.7142,63.786
80.3014,63.151
81.8886,63.466
83.4758,62.362
85.1142,64.163
86.7014,63.29
88.2886,64.096
89.8758,63.554
91.5142,63.604
93.1014,63.535
94.6886,63.848
96.2758,64.164
97.9142,63.862
99.5014,63.9
101.0886,63.419
102.6758,63.396
104.263,61.695
105.9014,62.484
107.4886,64.508
109.0758,63.387
110.7142,64.417
112.3014,63.4
113.8886,63.074
115.4758,63.742
117.1142,63.288
118.7014,62.885
120.2886,63.688
