time,raw_data
1.5046,55.494
2.8358,54.737
4.2182,54.737
5.8566,54.692
7.4438,54.718
9.031,54.01
10.6694,54.596
12.2566,54.839
13.8438,54.546
15.431,53.492
17.0694,54.944
18.6566,55.38
20.2438,54.118
21.831,54.117
23.4694,55.92
25.0566,58.495
26.6438,60.506
28.2822,61.521
29.8694,61.632
31.4566,62.585
33.0438,63.687
34.6822,63.999
36.2694,63.343
37.8566,64.214
39.4438,65.523
41.0822,63.939
42.6694,63.4
44.2566,63.788
45.8438,63.801
47.431,64.649
49.0694,64.055
50.6566,62.913
52.2438,63.045
53.831,62.362
55.4694,62.552
57.0566,63.117
58.6438,62.284
60.231,62.93
61.8694,62.863
63.4566,62.844
65.0438,62.259
66.6822,61.465
68.2694,61.388
69.8566,61.794
71.4438,60.543
73.0822,60.713
74.6694,60.311
76.2566,60.408
77.8438,60.875
79.4822,60.336
81.0694,60.232
82.6566,60.321
84.2438,58.876
85.8822,59.992
87.4694,59.908
89.0566,60.267
90.6438,59.6
92.231,58.875
93.8694,58.856
95.4566,60.161
97.0438,58.258
98.6822,59.009
100.2694,59.724
101.8566,58.141
103.495,58.804
105.031,59.048
106.6694,58.27
108.2566,58.637
109.8438,58.149
111.4822,58.475
113.0694,58.743
114.6566,58.687
116.295,57.679
117.8822,58.396
119.4694,58.555
121.0566,58.198
