time,raw_data
1.3332,56.943
2.7156,56.287
4.098,56.647
5.6852,56.614
7.2724,56.765
8.8596,56.634
10.498,56.72
12.0852,56.148
13.6724,56.416
15.3108,55.94
16.898,56.219
18.4852,56.191
20.0724,56.29
21.6596,57.306
23.298,59.321
24.8852,60.476
26.4724,61.341
28.0596,63.102
29.698,63.523
31.2852,63.749
32.8724,64.393
34.5108,65.142
36.098,65.005
37.6852,64.445
39.2724,63.981
40.9108,64.853
42.498,63.403
44.0852,64.185
45.6724,63.021
47.3108,63.385
48.898,62.596
50.4852,62.426
52.1236,62.052
53.7108,62.788
55.298,61.712
56.8852,62.268
58.4724,61.269
60.1108,62.641
61.698,62.082
63.2852,60.456
64.8724,60.922
66.5108,61.336
68.098,60.689
69.6852,60.953
71.3236,60.416
72.9108,61.35
74.498,60.026
76.0852,60.902
77.7236,59.533
79.3108,59.643
80.898,60.657
82.4852,59.709
84.1236,60.945
85.7108,59.57
87.298,59.942
88.8852,60.495
90.5236,59.845
92.1108,60.616
93.698,60.653
95.2852,60.183
96.9236,59.666
98.5108,60.339
100.098,59.666
101.6852,59.781
103.3236,59.793
104.9108,59.667
106.498,60.083
108.0852,59.058
109.7236,57.96
111.3108,58.436
112.898,59.24
114.4852,59.06
116.1236,59.198
117.7108,59.005
119.298,59.459
120.9364,59.64
