time,raw_data
1.195,59.198
2.5262,56.818
3.9598,58.012
5.547,57.585
7.1342,57.661
8.7214,58.355
10.3086,57.457
11.947,57.95
13.5342,57.778
15.1214,57.431
16.7598,58.563
18.347,57.427
19.9342,57.134
21.5726,57.519
23.1598,59.103
24.747,61.202
26.3342,62.851
27.9214,63.937
29.5598,65.408
31.147,67.657
32.7342,68.797
34.3214,72.034
35.9598,74.089
37.547,76.364
39.1342,79.05
40.7214,81.24
42.3598,82.911
43.947,85.88
45.5342,87.251
47.1726,87.5
48.7598,89.4
50.347,90.196
51.9342,90.364
53.5214,93.306
55.1598,92.823
56.747,93.318
58.3342,95.44
59.9726,95.457
61.5598,94.867
63.147,95.433
64.7342,96.448
66.3214,95.764
67.9598,95.406
69.547,96.451
71.1342,96.556
72.7726,96.871
74.3598,95.392
75.9982,96.434
77.5342,96.352
79.1214,96.932
80.7598,95.793
82.347,94.344
83.9342,96.19
85.5214,96.2
87.1598,96.764
88.747,95.786
90.3342,95.226
91.9726,94.649
93.5598,94.646
95.147,94.842
96.7342,94.16
98.3726,94.154
99.9598,94.189
101.547,92.787
103.1854,92.764
104.7726,92.304
106.3598,93.206
107.947,91.497
109.5342,92.7
111.1726,92.407
112.7598,91.963
114.347,90.397
115.9342,91.644
117.5726,91.447
119.1598,90.981
120.747,92.393
