time,raw_data
0.9076,51.34
2.2388,50.595
3.6212,51.745
5.2596,50.976
6.8468,51.498
8.434,50.459
10.0212,50.353
11.6084,50.396
13.2468,50.547
14.834,51.255
16.4724,50.219
18.0596,50.138
19.6468,50.427
21.234,50.58
22.8212,51.896
24.4596,53.344
26.0468,55.004
27.634,57.594
29.2212,59.321
30.8596,65.08
32.4468,68.817
34.034,72.545
35.6212,77.614
37.2596,81.55
38.8468,84.268
40.434,87.713
42.0212,90.902
43.6596,93.912
45.2468,95.088
46.834,95.377
48.4212,97.782
50.0596,97.031
51.6468,98.921
53.234,100.363
54.8212,99.989
56.4596,100.748
58.0468,100.283
59.634,100.756
61.2724,100.749
62.8596,100.099
64.4468,101.114
66.034,100.097
67.6724,98.638
69.2596,100.535
70.8468,99.112
72.434,98.681
74.0212,99.335
75.6596,98.566
77.2468,98.046
78.834,99.363
80.4212,98.708
82.0596,97.308
83.6468,97.203
85.234,96.212
86.8212,95.688
88.4596,95.934
90.0468,96.349
91.634,95.614
93.2724,94.39
94.8596,93.928
96.4468,95.838
98.034,94.35
99.6724,95.012
101.2596,93.639
102.8468,95.012
104.4852,94.073
106.0724,93.913
107.6596,93.251
109.2468,92.747
110.834,92.76
112.4212,91.278
114.0596,91.626
115.6468,91.222
117.234,89.468
118.8724,90.899
120.4596,90.152
