time,raw_data
1.655,55.517
2.9862,55.066
4.4198,56.014
6.007,55.123
7.5942,55.245
9.2326,54.985
10.8198,55.234
12.407,54.235
13.9942,56.401
15.6326,54.68
17.2198,54.555
18.807,54.655
20.4454,54.909
22.0326,55.796
23.6198,56.904
25.207,59.039
26.7942,60.718
28.4326,62.349
30.0198,62.255
31.607,63.014
33.2454,63.567
34.8326,63.475
36.4198,64.082
38.0582,64.453
39.5942,63.652
41.2326,64.263
42.8198,64.905
44.407,64.28
46.0454,64.699
47.6326,65.282
49.2198,65.052
50.8582,63.267
52.4454,62.981
54.0326,64.515
55.6198,64.381
57.207,63.951
58.8454,65.241
60.4326,63.229
62.0198,63.774
63.607,63.974
65.2454,63.595
66.8326,63.479
68.4198,65.701
70.0582,64.756
71.6454,64.152
73.2326,64.292
74.8198,64.22
76.407,64.24
78.0454,64.076
79.6326,64.573
81.2198,64.604
82.807,64.466
84.4454,65.161
86.0326,64.211
87.6198,64.43
89.2582,64.316
90.8454,64.47
92.4326,63.74
94.0198,64.006
95.6582,63.514
97.2454,64.892
98.8326,64.275
100.4198,65.046
102.0582,64.623
103.6454,65.146
105.2326,64.259
106.8198,64.512
108.4582,65.047
110.0454,63.952
111.6326,63.983
113.2198,64.108
114.8582,64.896
116.4454,64.786
118.0326,63.358
119.6198,64.419
121.2582,64.113
