time,raw_data
0.8902,50.421
2.2214,50.969
3.6038,52.197
5.2422,52.294
6.8294,49.851
8.4166,51.659
10.055,51.421
11.6422,50.972
13.2294,50.696
14.8166,51.005
16.455,51.402
18.0422,50.333
19.6294,51.068
21.2678,52.274
22.855,52.819
24.4422,55.455
26.0294,56.005
27.6678,56.461
29.255,58.932
30.8422,59.306
32.4294,60.821
34.0678,60.448
35.655,59.643
37.2422,60.094
38.8294,60.54
40.4678,59.566
42.055,59.814
43.6422,59.784
45.2294,60.331
46.8166,59.176
48.455,59.844
50.0422,59.474
51.6294,59.052
53.2166,59.113
54.855,58.573
56.4422,58.998
58.0294,59.151
59.6166,59.541
61.255,59.227
62.8422,58.399
64.4294,58.36
66.0678,57.591
67.655,57.7
69.2422,57.341
70.8294,58.525
72.4678,57.207
74.055,56.36
75.6422,57.536
77.2294,57.441
78.8678,57.497
80.455,56.722
82.0422,57.45
83.6294,57.192
85.2678,56.976
86.855,57.24
88.4422,57.279
90.0294,58.074
91.6678,57.114
93.255,57.189
94.8422,56.668
96.4806,57.213
98.0678,56.436
99.655,56.235
101.2422,57.88
102.8294,55.59
104.4166,56.533
106.055,56.034
107.6422,56.333
109.2294,57.461
110.8678,56.007
112.455,55.632
114.0422,55.645
115.6294,55.679
117.2678,55.888
118.855,56.911
120.4422,55.7
