time,raw_data
1.5074,54.345
2.8386,54.689
4.2722,54.114
5.8594,55.307
7.4466,54.805
9.085,52.948
10.6722,54.963
12.2594,53.948
13.8466,53.867
15.4338,54.3
17.0722,53.864
18.6594,54.281
20.2466,54.749
21.885,54.845
23.4722,55.572
25.0594,57.601
26.6466,58.335
28.2338,60.058
29.8722,61.7
31.4594,62.575
33.0466,62.096
34.6338,62.449
36.2722,63.003
37.8594,63.829
39.4466,63.874
41.0338,63.579
42.6722,63.976
44.2594,62.247
45.8466,63.477
47.485,63.652
49.0722,62.547
50.6594,62.198
52.2466,62.719
53.885,62.859
55.4722,62.854
57.0594,61.878
58.6466,61.594
60.2338,61.681
61.8722,61.789
63.4594,62.419
65.0466,61.805
66.685,62.317
68.2722,62.622
69.8594,60.92
71.4466,60.828
73.0338,60.994
74.6722,61.153
76.2594,60.258
77.8466,61.504
79.485,61.53
81.0722,60.374
82.6594,60.685
84.2466,60.33
85.885,61.045
87.4722,59.508
89.0594,59.455
90.6466,59.784
92.2338,60.07
93.8722,59.19
95.4594,59.531
97.0466,60.08
98.685,59.7
100.2722,60.276
101.8594,58.821
103.4466,58.446
105.085,59.171
106.6722,58.893
108.2594,59.409
109.8466,59.787
111.485,59.553
113.0722,58.219
114.6594,58.93
116.2466,58.413
117.885,58.767
119.4722,57.904
121.0594,58.725
