time,raw_data
1.0522,57.353
2.3834,57.212
3.7658,57.314
5.4042,57.384
6.9914,57.239
8.5786,56.909
10.217,56.832
11.8042,57.363
13.3914,57.653
14.9786,57.269
16.617,57.566
18.2042,57.098
19.7914,56.945
21.4298,58.458
23.017,59.781
24.6042,61.222
26.1914,62.722
27.8298,65.184
29.417,66.434
31.0042,66.52
32.5914,66.99
34.1786,67.495
35.817,67.954
37.4042,67.67
38.9914,68.241
40.5786,67.749
42.217,67.904
43.8042,68.782
45.3914,67.497
47.0298,67.212
48.617,67.556
50.2042,66.893
51.7914,66.282
53.4298,65.651
55.017,66.401
56.6042,65.615
58.1914,66.022
59.8298,65.533
61.417,65.473
63.0042,65.772
64.5914,64.874
66.2298,64.594
67.817,64.888
69.4042,64.99
70.9914,63.713
72.6298,64.481
74.217,64.549
75.8042,64.102
77.3914,63.85
78.9786,63.38
80.617,63.264
82.2042,64.425
83.7914,62.786
85.4298,63.536
87.017,63.242
88.6042,62.749
90.1914,63.156
91.8298,63.535
93.417,62.657
95.0042,63.896
96.5914,63.408
98.2298,62.253
99.817,62.657
101.4042,62.827
102.9914,63.34
104.6298,62.139
106.217,63.066
107.8042,62.949
109.3914,62.229
111.0298,61.786
112.617,62.215
114.2042,62.279
115.7914,61.739
117.4298,60.984
119.017,62.9
120.6042,60.93
