time,raw_data
1.1636,52.615
2.546,52.384
3.9284,53.226
5.5668,53.225
7.154,52.576
8.7412,53.201
10.3284,51.527
11.9668,52.845
13.554,53.758
15.1412,52.493
16.7284,53.276
18.3668,52.867
19.954,53.349
21.5412,52.418
23.1284,55.265
24.7668,56.174
26.354,57.668
27.9412,58.312
29.5284,60.388
31.1668,62.428
32.754,65.229
34.3412,66.509
35.9284,69.906
37.5668,72.335
39.154,73.279
40.7412,76.918
42.3796,78.458
43.9668,81.799
45.554,81.669
47.1412,83.494
48.7796,85.418
50.3668,85.678
51.954,88.734
53.5412,88.16
55.1284,90.26
56.7668,90.913
58.354,91.269
59.9412,93.012
61.5796,92.603
63.1668,95.541
64.754,93.326
66.3412,93.224
67.9284,94.858
69.5668,93.542
71.154,95.913
72.7412,94.689
74.3284,92.775
75.9668,94.26
77.554,94.593
79.1412,95.585
80.7796,94.506
82.3668,94.744
83.954,93.952
85.5412,94.498
87.1284,94.994
88.7668,94.442
90.354,93.632
91.9412,93.221
93.5796,92.685
95.1668,92.941
96.754,92.78
98.3412,92.718
99.9796,91.89
101.5668,92.411
103.154,91.769
104.7412,91.652
106.3796,89.788
107.9668,91.345
109.554,89.723
111.1924,90.922
112.7796,89.54
114.3668,88.85
115.954,89.643
117.5412,90.479
119.1796,89.091
120.7668,89.818
