time,raw_data
0.7298,59.852
2.061,60.47
3.4946,60.671
5.0818,60.08
6.669,59.766
8.3074,60.262
9.8946,60.098
11.4818,60.687
13.069,59.797
14.7074,59.133
16.2946,60.602
17.8818,61.036
19.5202,59.445
21.1074,60.861
22.6946,60.981
24.2818,61.422
25.869,62.248
27.5074,61.726
29.0946,64.37
30.6818,63.033
32.269,62.871
33.9074,64.272
35.4946,63.256
37.0818,63.486
38.669,63.829
40.3074,64.747
41.8946,63.227
43.4818,61.999
45.069,62.671
46.7074,61.38
48.2946,62.078
49.8818,60.493
51.5202,62.324
53.1074,61.472
54.6946,62.715
56.2818,62.283
57.869,62.313
59.5074,62.499
61.0946,62.201
62.6818,61.887
64.3202,62.311
65.9074,61.908
67.4946,62.278
69.133,61.237
70.7202,60.9
72.3074,61.796
73.8946,62.088
75.4818,61.38
77.1202,61.652
78.7074,61.694
80.2946,61.085
81.8818,61.403
83.469,60.73
85.1074,61.185
86.6946,60.823
88.2818,61.377
89.9202,60.948
91.5074,60.772
93.0946,60.541
94.6818,60.8
96.269,60.887
97.9074,60.548
99.4946,60.911
101.0818,60.869
102.7202,60.684
104.3074,60.66
105.8946,61.599
107.4818,60.132
109.1202,60.857
110.7074,60.088
112.2946,60.959
113.8818,60.584
115.5202,60.418
117.1074,61.783
118.6946,59.893
120.333,60.594
