time,raw_data
1.8086,50.631
3.1398,49.978
4.5734,51.53
6.1606,51.644
7.799,50.437
9.3862,50.346
10.9734,50.468
12.5606,49.996
14.1478,50.566
15.7862,50.056
17.3734,50.81
18.9606,50.914
20.599,51.283
22.1862,51.045
23.7734,51.507
25.3606,53.075
26.999,55.708
28.5862,55.97
30.1734,56.887
31.7606,59.181
33.399,58.234
34.9862,59.748
36.5734,58.771
38.2118,58.99
39.7478,60.483
41.3862,60.987
42.9734,60.664
44.5606,60.176
46.199,59.993
47.7862,59.369
49.3734,60.757
51.0118,59.759
52.599,59.657
54.1862,59.83
55.7734,58.395
57.3606,60.197
58.999,58.675
60.5862,58.072
62.1734,59.176
63.7606,58.659
65.399,58.089
66.9862,58.005
68.5734,57.754
70.1606,57.513
71.799,57.178
73.3862,58.056
74.9734,56.622
76.5606,58.338
78.199,57.394
79.7862,57.685
81.4246,56.872
83.0118,57.383
84.599,56.871
86.1862,56.563
87.7734,56.744
89.4118,55.891
90.999,57.17
92.5862,56.706
94.1734,57.288
95.8118,55.567
97.399,55.009
98.9862,55.82
100.5734,55.67
102.2118,55.294
103.799,55.947
105.3862,54.339
106.9734,54.625
108.6118,54.35
110.199,55.393
111.7862,54.394
113.4246,54.112
115.0118,53.929
116.599,54.399
118.1862,54.637
119.7734,54.051
121.4118,55.06
