time,raw_data
0.745,56.098
2.0762,55.965
3.5098,55.444
5.097,55.286
6.6842,56.105
8.2714,55.039
9.9098,55.511
11.497,54.991
13.0842,55.962
14.6714,55.629
16.3098,55.848
17.897,55.068
19.4842,55.475
21.1226,55.371
22.7098,56.494
24.297,58.462
25.8842,59.871
27.5226,61.246
29.1098,62.312
30.697,63.465
32.2842,63.93
33.9226,64.15
35.5098,64.479
37.097,63.707
38.6842,65.484
40.3226,63.386
41.9098,64.306
43.497,64.062
45.0842,64.188
46.6714,63.173
48.3098,62.841
49.897,62.541
51.4842,63.828
53.1226,63.447
54.7098,62.571
56.297,63.124
57.8842,62.548
59.5226,61.979
61.1098,62.21
62.697,61.65
64.2842,61.928
65.8714,61.765
67.5098,62.445
69.097,61.367
70.6842,61.051
72.3226,61.277
73.9098,62.15
75.497,62.017
77.0842,62.524
78.7226,62.179
80.3098,61.067
81.897,61.901
83.4842,62.313
85.1226,63.864
86.7098,62.479
88.297,61.892
89.8842,61.396
91.5226,61.97
93.1098,61.801
94.697,62.359
96.2842,63.112
97.9226,62.642
99.5098,62.376
101.097,62.563
102.6842,62.501
104.3226,61.923
105.9098,61.995
107.497,61.93
109.0842,62.157
110.7226,63.192
112.3098,62.533
113.897,62.318
115.4842,61.828
117.1226,62.811
118.7098,62.151
120.297,61.948
