time,raw_data
1.351,53.813
2.6822,54.258
4.1158,54.207
5.703,52.761
7.2902,53.014
8.8774,53.821
10.5158,54.045
12.103,53.407
13.6902,53.771
15.2774,53.85
16.9158,53.417
18.503,54.411
20.0902,53.959
21.7286,53.712
23.3158,54.84
24.903,57.696
26.4902,58.328
28.1286,59.971
29.7158,60.206
31.303,60.102
32.8902,60.699
34.5286,61.278
36.1158,61.844
37.703,60.854
39.2902,60.922
40.8774,60.83
42.5158,61.823
44.103,61.338
45.6902,60.91
47.2774,60.004
48.9158,59.956
50.503,60.704
52.0902,61.084
53.6774,60.627
55.3158,59.502
56.903,59.415
58.4902,58.814
60.0774,59.133
61.7158,58.821
63.303,59.176
64.8902,58.625
66.5286,58.599
68.1158,59.137
69.703,58.806
71.2902,60.297
72.9286,58.206
74.5158,59.834
76.103,58.417
77.6902,58.644
79.3286,57.882
80.9158,58.216
82.503,57.767
84.0902,56.776
85.6774,58.255
87.3158,57.925
88.903,57.744
90.5414,57.52
92.1286,57.002
93.7158,57.662
95.303,57.262
96.8902,57.206
98.5286,57.421
100.1158,57.178
101.703,57.286
103.2902,56.345
104.8774,57.144
106.5158,56.546
108.103,57.358
109.6902,57.189
111.3286,57.54
112.9158,58.13
114.503,57.293
116.0902,56.129
117.7286,57.237
119.3158,57.217
120.903,58.144
