time,raw_data
1.6514,66.26
2.9826,67.441
4.4162,66.788
6.0034,66.138
7.5906,66.429
9.229,66.932
10.8162,66.749
12.4034,66.38
13.9906,67.628
15.629,66.881
17.2162,65.985
18.8034,65.506
20.3906,66.261
22.029,65.664
23.6162,69.134
25.2034,69.554
26.7906,71.082
28.3778,72.759
30.0162,73.264
31.6034,74.191
33.1906,75.539
34.829,75.491
36.4162,74.772
38.0034,75.198
39.5906,75.419
41.1778,76.11
42.8162,75.217
44.4034,75.024
45.9906,74.204
47.629,75.498
49.2162,74.362
50.8034,74.712
52.3906,74.161
54.029,73.7
55.6162,72.521
57.2034,73.131
58.7906,72.083
60.429,72.135
62.0162,72.011
63.6034,72.363
65.2418,73.23
66.829,71.804
68.4162,71.319
70.0546,71.984
71.5906,71.851
73.229,70.96
74.8162,70.506
76.4034,71.277
77.9906,70.734
79.629,69.804
81.2162,71.193
82.8034,70.974
84.3906,71.044
86.029,70.631
87.6162,70.755
89.2034,69.198
90.8418,69.818
92.429,69.873
94.0162,70.162
95.6034,69.75
97.1906,70.14
98.829,69.091
100.4162,69.284
102.0034,69.415
103.6418,69.614
105.229,69.097
106.8162,68.371
108.4034,68.569
110.0418,69.352
111.629,68.535
113.2162,68.111
114.8034,69.139
116.4418,69.498
118.029,69.027
119.6162,69.316
121.2034,68.262
