time,raw_data
1.3478,54.343
2.679,54.744
4.1126,54.879
5.6998,54.479
7.287,54.899
8.9254,55.066
10.5126,55.243
12.151,54.199
13.687,55.315
15.3254,55.09
16.9126,55.213
18.4998,54.121
20.1382,54.699
21.7254,55.268
23.3126,57.065
24.8998,59.206
26.5382,60.744
28.1254,62.616
29.7126,63.881
31.2998,63.433
32.9382,64.146
34.5254,64.746
36.1126,67.045
37.751,65.529
39.287,67.098
40.9254,67.573
42.5126,68.329
44.0998,69.243
45.7382,69.396
47.3254,69.792
48.9126,70.693
50.551,70.932
52.1382,70.737
53.7254,71.487
55.3126,71.17
56.8998,74.042
58.5382,73.831
60.1254,73.605
61.7126,74.049
63.2998,75.419
64.9382,74.732
66.5254,75.741
68.1126,76.118
69.751,76.843
71.3382,76.676
72.9254,77.515
74.5126,76.834
76.0998,77.551
77.7382,77.333
79.3254,77.145
80.9126,78.091
82.551,77.797
84.1382,78.355
85.7254,78.112
87.3126,78.276
88.951,77.781
90.5382,78.209
92.1254,77.807
93.7126,77.823
95.351,77.607
96.9382,77.953
98.5254,77.602
100.1126,78.631
101.751,78.049
103.3382,77.4
104.9254,77.782
106.5126,78.158
108.151,77.085
109.7382,77.908
111.3254,77.398
112.9638,76.907
114.551,78.381
116.1382,78.241
117.7254,77.15
119.3638,77.883
120.951,77.067
