time,raw_data
1.3594,49.916
2.6906,51.098
4.1242,49.729
5.7114,49.992
7.2986,51.072
8.8858,50.018
10.5242,50.196
12.1114,49.671
13.6986,50.84
15.2858,50.39
16.9242,50.405
18.5114,49.895
20.0986,49.895
21.737,49.735
23.3242,52.147
24.9114,53.232
26.4986,54.48
28.137,55.993
29.7242,55.568
31.3114,56.636
32.8986,56.699
34.4858,58.306
36.1242,57.551
37.7114,58.379
39.2986,57.312
40.937,58.071
42.5242,57.467
44.1114,57.839
45.6986,57.611
47.2858,56.317
48.9242,55.519
50.5114,56.324
52.0986,55.919
53.6858,55.971
55.3242,55.095
56.9114,55.512
58.4986,56.344
60.137,56.605
61.7242,55.219
63.3114,55.909
64.8986,55.959
66.4858,55.728
68.1242,55.4
69.7114,56.156
71.2986,54.534
72.937,53.724
74.5242,54.868
76.1114,55.342
77.6986,54.004
79.337,54.084
80.9242,53.491
82.5114,54.687
84.0986,53.917
85.737,53.818
87.3242,55.016
88.9114,53.683
90.4986,55.287
92.137,54.619
93.7242,54.54
95.3114,53.618
96.8986,54.586
98.537,54.934
100.1242,54.28
101.7114,53.866
103.3498,54.514
104.8858,52.767
106.5242,54.152
108.1114,53.651
109.6986,53.22
111.337,53.803
112.9242,53.157
114.5114,54.05
116.0986,53.057
117.737,53.093
119.3242,53.204
120.9114,52.846
