time,raw_data
1.8202,51.886
3.1514,51.618
4.5338,52.0
6.1722,51.473
7.7594,52.144
9.3466,52.082
10.985,52.387
12.5722,52.683
14.1594,53.218
15.7466,51.367
17.385,51.85
18.9722,52.327
20.5594,52.483
22.1978,51.903
23.785,55.115
25.3722,55.687
26.9594,57.338
28.5978,57.47
30.185,57.92
31.7722,59.659
33.4106,59.1
34.9466,60.128
36.585,60.316
38.1722,59.73
39.7594,61.408
41.3466,60.257
42.985,60.779
44.5722,59.621
46.1594,60.593
47.7466,59.465
49.385,60.1
50.9722,58.926
52.5594,59.64
54.1978,58.572
55.785,58.59
57.3722,58.961
58.9594,58.669
60.5978,57.645
62.185,58.098
63.7722,58.146
65.3594,57.556
66.9466,56.932
68.585,58.109
70.1722,57.306
71.7594,57.386
73.3978,57.449
74.985,57.289
76.5722,56.787
78.1594,57.345
79.7466,57.641
81.385,57.286
82.9722,56.463
84.6106,56.551
86.1466,56.879
87.785,56.52
89.3722,57.471
90.9594,57.288
92.5978,55.362
94.185,56.019
95.7722,56.338
97.3594,56.559
98.9978,57.004
100.585,54.82
102.1722,55.424
103.8106,55.671
105.3978,55.584
106.985,54.77
108.5722,55.906
110.1594,54.729
111.7978,55.568
113.385,54.8
114.9722,55.678
116.5594,54.075
118.1978,55.385
119.785,54.839
121.3722,54.386
